Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2009-06-29,143.46,143.95,141.54,141.97,20272000.0,0.0,1.0,18.226128182084757,18.288381094459087,17.982198402985336,18.03682850976281,141904000.0
2009-06-30,142.58,143.8,141.8,142.43,15508000.0,0.0,1.0,18.114327033330856,18.269324080466944,18.015230560571716,18.095270019338713,108556000.0
2009-07-01,143.5,144.66,142.52,142.83,14792100.0,0.0,1.0,18.23121005248266,18.37858429402189,18.106704227734,18.14608872331776,103544700.0
2009-07-02,141.25,142.83,139.79,140.02,13231400.0,0.0,1.0,17.945354842600526,18.14608872331776,17.75986657307701,17.789087327864962,92619800.0
2009-07-06,138.7,138.99,136.25,138.61,17810300.0,0.0,1.0,17.621385604734108,17.65822916511892,17.310121042862455,17.60995139633883,124672100.0
2009-07-07,138.48,139.68,135.18,135.4,16485600.0,0.0,1.0,17.593435317545634,17.745891429482775,17.17418100971851,17.202131296906984,115399200.0
2009-07-08,135.92,138.04,134.42,137.22,20568900.0,0.0,1.0,17.26819561207974,17.537534743168685,17.07762547215832,17.433356400011643,143982300.0
2009-07-09,137.76,137.99,135.93,136.36,12250900.0,0.0,1.0,17.501961650383354,17.531182405171307,17.26946607967922,17.324096186456696,85756300.0
2009-07-10,136.34,138.97,136.32,138.52,15902700.0,0.0,1.0,17.32155525125774,17.655688229919967,17.319014316058787,17.598517187943543,111318900.0
2009-07-13,139.54,142.34,137.53,142.34,17267900.0,0.0,1.0,17.728104883090108,18.083835810943427,17.472740895595404,18.083835810943427,120875300.0
2009-07-14,142.03,143.18,141.161,142.27,12401700.0,0.0,1.0,18.044451315359666,18.190555089299423,17.93404768096519,18.074942537747095,86811900.0
2009-07-15,145.04,147.0,144.32,146.88,17342400.0,0.0,1.0,18.426862062801984,18.67587371229931,18.335388395639704,18.660628101105598,121396800.0
2009-07-16,145.76,148.02,145.57,147.52,14056100.0,0.0,1.0,18.518335729964267,18.80546140744588,18.494196845574223,18.74193802747207,98392700.0
2009-07-17,149.08,152.02,148.63,151.75,21505500.0,0.0,1.0,18.94013097299035,19.313648447236336,18.88295993101392,19.27934582205048,150538500.0
2009-07-20,153.27,155.036,150.89,152.909,26268800.0,0.0,1.0,19.472456897170854,19.69682147523834,19.17008560849553,19.426593016829763,183881600.0
2009-07-21,153.29,153.43,149.75,151.51,31242200.0,0.0,1.0,19.474997832369805,19.492784378762472,19.02525230215525,19.24885459966305,218695400.0
2009-07-22,157.79,158.73,156.11,156.74,31218000.0,0.0,1.0,20.046708252134067,20.166132206484825,19.83326969542208,19.913309154189076,218526000.0
2009-07-23,156.63,158.44,155.56,157.82,18820100.0,0.0,1.0,19.899334010594835,20.12928864610002,19.76339397745089,20.050519654932497,131740700.0
2009-07-24,156.95,160.0,156.5,159.986,15655800.0,0.0,1.0,19.93998897377807,20.327481591618298,19.882817931801647,20.32570293697903,109590600.0
2009-07-27,160.17,160.88,157.26,160.1,15475400.0,0.0,1.0,20.34907954080939,20.439282740372196,19.979373469361832,20.340186267613056,108327800.0
2009-07-28,158.88,160.105,157.6,160.0,12984100.0,0.0,1.0,20.185189220476968,20.340821501412794,20.022569367744023,20.327481591618298,90888700.0
2009-07-29,158.9,160.45,158.25,160.03,13648500.0,0.0,1.0,20.187730155675922,20.384652633594722,20.10514976170997,20.331292994416724,95539500.0
2009-07-30,161.7,164.72,161.5,162.79,16771600.0,0.0,1.0,20.54346108352924,20.927142298571038,20.518051731539718,20.68194205187214,117401200.0
2009-07-31,162.9881,165.0,162.91,163.39,15090600.0,0.0,1.0,20.707110015017765,20.96271539135637,20.697187663065854,20.75817010784071,105634200.0
2009-08-03,165.21,166.64,164.87,166.43,14080000.0,0.0,1.0,20.989395210945368,21.171072077670456,20.94619931256318,21.14439225808146,98560000.0
2009-08-04,164.93,165.57,164.21,165.55,14136100.0,0.0,1.0,20.953822118160037,21.03513204452651,20.862348450997754,21.03259110932756,98952700.0
2009-08-05,165.75,167.39,164.21,165.11,15113700.0,0.0,1.0,21.05800046131708,21.266357147631165,20.862348450997754,20.97669053495061,105795900.0
2009-08-06,165.58,166.51,163.09,163.91,12200600.0,0.0,1.0,21.03640251212599,21.154555998877264,20.720056079856427,20.82423442301347,85404200.0
2009-08-07,165.49,166.6,164.8,165.51,13834100.0,0.0,1.0,21.024968303730702,21.16599020727255,20.93730603936685,21.02750923892965,96838700.0
2009-08-10,165.66,166.6,163.66,164.72,10724800.0,0.0,1.0,21.046566252921792,21.16599020727255,20.792472733026564,20.927142298571038,75073600.0
2009-08-11,163.69,164.38,161.88,162.83,12690800.0,0.0,1.0,20.796284135824994,20.883946400188847,20.56632950031981,20.687023922270047,88835600.0
2009-08-12,162.55,166.71,162.46,165.31,15895400.0,0.0,1.0,20.651450829484716,21.17996535086679,20.64001662108943,21.00209988694013,111267800.0
2009-08-13,166.65,168.67,166.5,168.42,15713600.0,0.0,1.0,21.172342545269935,21.428977000364114,21.153285531277792,21.39721531037721,109995200.0
2009-08-14,167.94,168.2267,165.53,166.78,10922000.0,0.0,1.0,21.336232865602355,21.372657171679336,21.030050174128604,21.188858624063123,76454000.0
2009-08-17,163.55,163.59,159.42,159.59,18727900.0,0.0,1.0,20.77849758943233,20.783579459830232,20.25379447084868,20.275392420039775,131095300.0
2009-08-18,161.63,164.24,161.41,164.0,15398300.0,0.0,1.0,20.53456781033291,20.866159853796184,20.50661752314443,20.835668631408755,107788100.0
2009-08-19,162.75,165.3,162.45,164.6,14759700.0,0.0,1.0,20.676860181474236,21.000829419340654,20.63874615348995,20.91189668737732,103317900.0
2009-08-20,164.98,166.72,164.61,166.33,12215400.0,0.0,1.0,20.960174456157414,21.181235818466266,20.9131671549768,21.1316875820867,85507800.0
2009-08-21,167.65,169.37,166.8,169.22,14859800.0,0.0,1.0,21.29938930521755,21.517909732327443,21.191399559262077,21.4988527183353,104018600.0
2009-08-24,170.12,170.71,168.27,169.06,14533200.0,0.0,1.0,21.613194802288156,21.688152390657248,21.37815829638507,21.478525236743682,101732400.0
2009-08-25,169.4599,170.94,169.13,169.4,11584100.0,0.0,1.0,21.529331236046733,21.717373145445197,21.487418509940017,21.521721135125873,81088700.0
2009-08-26,168.92,169.55,166.76,167.41,10857100.0,0.0,1.0,21.460738690351015,21.540778149118015,21.186317688864168,21.26889808283012,75999700.0
2009-08-27,168.75,169.57,164.83,169.45,16042200.0,0.0,1.0,21.43914074115992,21.543319084316966,20.941117442165275,21.52807347312325,112295400.0
2009-08-28,172.27,172.49,168.53,170.05,16203600.0,0.0,1.0,21.886345336175527,21.914295623364,21.411190453971447,21.604301529091824,113425200.0
2009-08-31,168.16,168.85,166.5,168.21,11119200.0,0.0,1.0,21.36418315279083,21.451845417154683,21.153285531277792,21.37053549078821,77834400.0
2009-09-01,167.99,170.0,164.94,165.298,16751000.0,0.0,1.0,21.342585203599736,21.59794919109444,20.955092585759513,21.00057532582076,117257000.0
2009-09-02,164.62,167.61,164.11,165.18,13008900.0,0.0,1.0,20.914437622576276,21.294307434819643,20.849643775002995,20.98558380814694,91062300.0
2009-09-03,166.44,167.1,165.0,166.55,10498400.0,0.0,1.0,21.145662725680932,21.22951358724636,20.96271539135637,21.159637869275173,73488800.0
2009-09-04,167.2757,170.7,167.09,170.31,13379600.0,0.0,1.0,21.251835702969156,21.68688192305777,21.228243119646883,21.6373336866782,93657200.0
2009-09-08,172.98,173.14,172.0,172.93,11251700.0,0.0,1.0,21.97654853573833,21.99687601732995,21.852042710989668,21.97019619774095,78761900.0
2009-09-09,172.78,174.47,169.7,171.14,28967400.0,0.0,1.0,21.951139183748808,22.165848208060275,21.559835163110154,21.74278249743472,202771800.0
2009-09-10,172.06,173.25,170.81,172.56,17540500.0,0.0,1.0,21.859665516586528,22.010851160924187,21.70085706665201,21.923188896560333,122783500.0
2009-09-11,172.91,173.18,170.87,172.16,12462900.0,0.0,1.0,21.967655262542,22.001957887727855,21.708479872248866,21.872370192581286,87240300.0
2009-09-14,170.83,173.9,170.25,173.72,11500400.0,0.0,1.0,21.703398001850964,22.093431554890138,21.629710881081344,22.070563138099565,80502800.0
2009-09-15,174.04,175.65,173.59,175.16,15231100.0,0.0,1.0,22.1112181012828,22.315763384798462,22.054047059306377,22.25351047242413,106617700.0
2009-09-16,177.99,182.75,177.88,181.87,26929400.0,0.0,1.0,22.61305280307588,23.217795380426523,22.59907765948164,23.105994231672625,188505800.0
2009-09-17,181.98,186.79,181.97,184.55,28949000.0,0.0,1.0,23.11996937526686,23.731064290614885,23.118698907667383,23.44647954833223,202643000.0
2009-09-18,185.83,186.55,184.76,185.02,21485100.0,0.0,1.0,23.609099401065176,23.70057306822746,23.473159367921227,23.50619152550761,150395700.0
2009-09-21,184.29,185.16,181.62,184.02,15632700.0,0.0,1.0,23.413447390745848,23.523978071900274,23.07423254168572,23.379144765559996,109428900.0
2009-09-22,185.19,185.38,182.85,184.48,12741200.0,0.0,1.0,23.527789474698704,23.55192835908875,23.230500056421285,23.437586275135896,89188400.0
2009-09-23,185.4,188.9,185.03,185.5,21198700.0,0.0,1.0,23.554469294287703,23.999132954104354,23.507461993107086,23.567173970282465,148390900.0
2009-09-24,187.2,187.7,182.77,183.82,19674300.0,0.0,1.0,23.783153462193408,23.846676842167213,23.220336315625477,23.35373541357047,137720100.0
2009-09-25,182.01,185.5,181.44,182.37,15901400.0,0.0,1.0,23.12378077806529,23.567173970282465,23.051364124895148,23.16951761164643,111309800.0
2009-09-28,183.87,186.68,183.33,186.1519,12051600.0,0.0,1.0,23.360087751567853,23.717089147020648,23.291482501196143,23.649995753092316,84361200.0
2009-09-29,186.73,187.4,184.31,185.38,12335200.0,0.0,1.0,23.72344148501803,23.80856281418293,23.415988325944802,23.55192835908875,86346400.0
2009-09-30,186.13,186.45,182.6127,185.35,19270900.0,0.0,1.0,23.647213429049458,23.687868392232694,23.200351860285714,23.548116956290322,134896300.0
2009-10-01,185.35,186.22,180.7,180.8599,18739700.0,0.0,1.0,23.548116956290322,23.658647637444744,22.957349522533914,22.97766429944954,131177900.0
2009-10-02,181.41,185.94,181.35,184.9,19761000.0,0.0,1.0,23.04755272209672,23.623074544659413,23.03992991649986,23.490945914313894,138327000.0
2009-10-05,186.2,186.86,184.2701,186.024,15111900.0,0.0,1.0,23.656106702245793,23.73995756381122,23.410919160222893,23.633746472495012,105783300.0
2009-10-06,187.74,190.01,187.3,190.01,21610200.0,0.0,1.0,23.851758712565122,24.140154857646202,23.79585813818817,24.140154857646202,151271400.0
2009-10-07,189.76,190.55,189.032,190.25,16631000.0,0.0,1.0,24.108393167659298,24.208760108017916,24.015903126417438,24.17064608003363,116417000.0
2009-10-08,190.66,191.45,188.89,189.27,15650400.0,0.0,1.0,24.222735251612153,24.32310219197077,23.997862486504875,24.04614025528497,109552800.0
2009-10-09,188.97,190.7,188.62,190.47,10474000.0,0.0,1.0,24.008026227300686,24.227817122010055,23.96355986131902,24.198596367222105,73318000.0
2009-10-12,191.02,191.51,189.64,190.81,10286600.0,0.0,1.0,24.268472085193295,24.330724997567625,24.093147556465585,24.241792265604296,72006200.0
2009-10-13,190.63,191.17,189.7,190.02,12429300.0,0.0,1.0,24.218923848813724,24.287529099185434,24.10077036206244,24.14142532524568,87005100.0
2009-10-14,192.25,192.32,190.23,191.29,13411100.0,0.0,1.0,24.42473959992886,24.43363287312519,24.168105144834676,24.30277471037915,93877700.0
2009-10-15,189.63,190.92,189.53,190.56,13341300.0,0.0,1.0,24.09187708886611,24.25576740919853,24.079172412871348,24.21003057561739,93389100.0
2009-10-16,189.35,190.36,187.84,188.05,15408100.0,0.0,1.0,24.05630399608078,24.18462122362787,23.86446338855988,23.891143208148883,107856700.0
2009-10-19,187.85,190.0,185.55,189.86,33651100.0,0.0,1.0,23.865733856159355,24.138884390046726,23.573526308279845,24.121097843654063,235557700.0
2009-10-20,200.6,201.75,197.85,198.76,40751400.0,0.0,1.0,25.48558004549144,25.631683819431196,25.1362014556355,25.25181400718783,285259800.0
2009-10-21,199.52,208.7099,199.23,204.92,42633100.0,0.0,1.0,25.348369544748017,26.515916563990597,25.311525984363207,26.03442204846513,298431700.0
2009-10-22,204.7,207.85,202.51,205.2,28264000.0,0.0,1.0,26.006471761276657,26.406669055111642,25.72823935699138,26.069995141250466,197848000.0
2009-10-23,205.7,205.8,203.23,203.94,15028100.0,0.0,1.0,26.13351852122427,26.146223197219037,25.819713024153664,25.909916223716472,105196700.0
2009-10-26,203.67,206.75,200.1,202.48,17297800.0,0.0,1.0,25.875613598530613,26.26691761916927,25.422056665517633,25.724427954192954,121084600.0
2009-10-27,201.66,202.81,196.45,197.37,27019700.0,0.0,1.0,25.62024961103591,25.76635338497567,24.95833599170884,25.075219010860646,189137900.0
2009-10-28,197.71,198.02,191.1,192.4,29228100.0,0.0,1.0,25.118414909242837,25.157799404826598,24.278635825989102,24.443796613921002,204596700.0
2009-10-29,195.0,196.81,192.14,196.35,20366800.0,0.0,1.0,24.7741181897848,25.00407282528998,24.410764456334622,24.945631315714078,142567600.0
2009-10-30,196.056,196.8,186.0667,188.5,25625900.0,0.0,1.0,24.908279568289483,25.002802357690506,23.639171369144776,23.948314250125307,179381300.0
2009-11-02,189.8,192.88,185.57,189.31,24249400.0,0.0,1.0,24.113475038057206,24.504779058695856,23.576067243478796,24.051222125682873,169745800.0
2009-11-03,187.85,189.52,185.92,188.75,18662200.0,0.0,1.0,23.865733856159355,24.077901945271876,23.62053360946046,23.98007594011221,130635400.0
2009-11-04,190.73,193.85,190.23,190.81,17411800.0,0.0,1.0,24.231628524808485,24.628014415845044,24.168105144834676,24.241792265604296,121882600.0
2009-11-05,192.4,195.0,191.82,194.0301,13742900.0,0.0,1.0,24.443796613921002,24.7741181897848,24.370109493151386,24.65089553731161,96200300.0
2009-11-06,192.51,195.19,192.4,194.34,10539200.0,0.0,1.0,24.45777175751524,24.798257074174845,24.443796613921002,24.690267328219374,73774400.0
2009-11-09,196.94,201.9,196.26,201.46,18887700.0,0.0,1.0,25.020588904083173,25.650740833423338,24.93419710731879,25.59484025904639,132213900.0
2009-11-10,201.02,204.98,201.01,202.98,14328400.0,0.0,1.0,25.53893968466944,26.042044854061988,25.53766921706996,25.78795133416676,100298800.0
2009-11-11,204.56,205.0,201.83,203.25,15852500.0,0.0,1.0,25.988685214883994,26.044585789260942,25.641847560227006,25.82225395935262,110967500.0
2009-11-12,203.14,204.87,201.43,201.99,12990400.0,0.0,1.0,25.808278815758378,26.028069710467754,25.59102885624796,25.662175041818625,90932800.0
2009-11-13,202.87,204.83,202.07,204.45,12258600.0,0.0,1.0,25.773976190572526,26.02298784006985,25.672338782614432,25.974710071289753,85810200.0
2009-11-16,205.48,208.0,205.01,206.63,17328800.0,0.0,1.0,26.105568234035797,26.425726069103785,26.045856256860418,26.251672007975554,121301600.0
2009-11-17,206.08,207.44,205.0,207.0,14161200.0,0.0,1.0,26.181796290004367,26.354579883533123,26.044585789260942,26.29867930915617,99128400.0
2009-11-18,206.54,207.0,204.0,205.96,13368600.0,0.0,1.0,26.240237799580267,26.29867930915617,25.91753902931333,26.166550678810655,93580200.0
2009-11-19,204.61,204.61,199.8,200.51,19368800.0,0.0,1.0,25.995037552881374,25.995037552881374,25.38394263753335,25.474145837096152,135581600.0
2009-11-20,199.15,200.39,197.76,199.92,14523800.0,0.0,1.0,25.3013622435674,25.45890022590244,25.124767247240214,25.39918824872706,101666600.0
2009-11-23,203.0,206.0,202.95,205.88,16960600.0,0.0,1.0,25.790492269365714,26.171632549208557,25.784139931368333,26.156386938014844,118724200.0
2009-11-24,205.33,205.88,202.9,204.44,11372800.0,0.0,1.0,26.086511220043658,26.156386938014844,25.777787593370952,25.973439603690277,79609600.0
2009-11-25,205.4,205.65,203.76,204.19,10230500.0,0.0,1.0,26.09540449323999,26.127166183226894,25.8870478069259,25.941677913703376,71613500.0
2009-11-27,199.22,202.96,198.37,200.59,10544900.0,0.0,1.0,25.310255516763732,25.785410398967812,25.20226577080826,25.484309577891963,73814300.0
2009-11-30,201.11,201.68,198.77,199.91,15173500.0,0.0,1.0,25.550373893064727,25.622790546234864,25.253084474787308,25.397917781127585,106214500.0
2009-12-01,202.24,202.77,196.83,196.97,16634400.0,0.0,1.0,25.69393673180553,25.761271514577764,25.006613760488936,25.0244003068816,116440800.0
2009-12-02,198.96,201.42,195.75,196.23,25545000.0,0.0,1.0,25.277223359177352,25.589758388648484,24.86940325974551,24.930385704520365,178815000.0
2009-12-03,197.42,198.98,196.27,196.48,16025700.0,0.0,1.0,25.081571348858024,25.279764294376303,24.93546757491827,24.962147394507266,112179900.0
2009-12-04,199.6995,199.88,190.28,193.32,29531600.0,0.0,1.0,25.371174438158615,25.394106378329155,24.17445748283206,24.560679633072805,206721200.0
2009-12-07,193.32,193.77,188.68,188.95,25527100.0,0.0,1.0,24.560679633072805,24.617850675049237,23.971182666915876,24.00548529210173,178689700.0
2009-12-08,189.36,192.35,188.7,189.87,24657100.0,0.0,1.0,24.057574463680258,24.43744427592362,23.973723602114827,24.12236831125354,172599700.0
2009-12-09,191.28,198.16,190.31,197.8,24456500.0,0.0,1.0,24.301504242779675,25.17558595121926,24.178268885630487,25.12984911763812,171195500.0
2009-12-10,199.5,199.7,196.12,196.43,17488200.0,0.0,1.0,25.345828609549063,25.371237961538586,24.916410560926128,24.95579505650989,122417400.0
2009-12-11,197.78,198.0,193.43,194.67,15349100.0,0.0,1.0,25.12730818243917,25.155258469627643,24.574654776667046,24.732192759002086,107443700.0
2009-12-14,195.37,197.43,192.56,196.98,17706800.0,0.0,1.0,24.821125490965418,25.082841816457503,24.46412409551262,25.025670774481075,123947600.0
2009-12-15,195.83,197.51,193.27,194.17,14980700.0,0.0,1.0,24.87956700054132,25.09300555725331,24.554327295075428,24.668669379028277,104864900.0
2009-12-16,195.1,196.5,194.55,195.03,12606600.0,0.0,1.0,24.78682286577956,24.96468832970622,24.716947147808373,24.777929592583227,88246200.0
2009-12-17,194.26,195.0,191.0,191.86,13887100.0,0.0,1.0,24.680103587423563,24.7741181897848,24.26593114999434,24.37519136354929,97209700.0
2009-12-18,193.17,195.503,192.6,195.43,21741800.0,0.0,1.0,24.541622619080663,24.838022710038448,24.469205965910525,24.828748296562274,152192600.0
2009-12-21,196.05,199.75,195.67,198.23,21853800.0,0.0,1.0,24.907517287729796,25.377590299535967,24.8592395189497,25.184479224415593,152976600.0
2009-12-22,199.44,200.85,198.66,200.36,12482700.0,0.0,1.0,25.338205803952206,25.517341735478343,25.239109331193067,25.455088823104013,87378900.0
2009-12-23,201.25,202.38,200.81,202.1,12340200.0,0.0,1.0,25.56816043945739,25.711723278198193,25.512259865080438,25.67615018541286,86381400.0
2009-12-24,203.55,209.35,203.35,209.04,17888900.0,0.0,1.0,25.860367987336904,26.597239195033065,25.83495863534738,26.557854699449305,125222300.0
2009-12-28,211.72,213.95,209.611,211.61,23020200.0,0.0,1.0,26.89834001610891,27.18165429079209,26.63039839937939,26.884364872514677,161141400.0
2009-12-29,212.63,212.72,208.73,209.1,15900200.0,0.0,1.0,27.01395256766124,27.025386776056525,26.518470203865544,26.56547750504616,111301400.0
2009-12-30,208.83,212.0,208.31,211.64,14717300.0,0.0,1.0,26.53117487986031,26.933913108894245,26.465110564687546,26.8881762753131,103021100.0
2009-12-31,213.13,213.35,210.56,210.732,12586100.0,0.0,1.0,27.077475947635048,27.105426234823522,26.75096577456968,26.772817817280668,88102700.0
2010-01-04,213.43,214.5,212.38,214.01,17633200.0,0.0,1.0,27.115589975619333,27.25153000876328,26.982190877674338,27.18927709638895,123432400.0
2010-01-05,214.6,215.59,213.25,214.38,21496600.0,0.0,1.0,27.26423468475804,27.39001097710618,27.09272155882876,27.236284397569566,150476200.0
2010-01-06,214.38,215.23,210.75,210.97,19720000.0,0.0,1.0,27.236284397569566,27.344274143525038,26.775104658959727,26.8030549461482,138040000.0
2010-01-07,211.75,212.0,209.05,210.58,17040400.0,0.0,1.0,26.90215141890734,26.933913108894245,26.559125167048784,26.753506709768633,119282800.0
2010-01-08,210.3,212.0,209.06,211.98,15986100.0,0.0,1.0,26.717933616983302,26.933913108894245,26.56039563464826,26.93137217369529,111902700.0
2010-01-11,212.8,213.0,208.45,210.11,16508200.0,0.0,1.0,27.035550516852336,27.06095986884186,26.482897111080213,26.693794732593254,115557400.0
2010-01-12,209.19,209.77,206.42,207.72,21230700.0,0.0,1.0,26.576911713441447,26.650598834211063,26.224992188386555,26.390152976318454,148614900.0
2010-01-13,207.87,210.93,204.1,210.65,21639000.0,0.0,1.0,26.409209990310597,26.797973075750296,25.93024370530809,26.762399982964965,151473000.0
2010-01-14,210.11,210.46,209.02,209.43,15460500.0,0.0,1.0,26.693794732593254,26.73826109857492,26.555313764250354,26.607402935828876,108223500.0
2010-01-15,210.93,211.6,205.87,205.93,21216700.0,0.0,1.0,26.797973075750296,26.883094404915198,26.15511647041537,26.162739276012225,148516900.0
2010-01-19,208.33,215.19,207.24,215.04,26071700.0,0.0,1.0,26.4676514998865,27.339192273127132,26.3291705315436,27.32013525913499,182501900.0
2010-01-20,214.91,215.55,209.5,211.725,21862600.0,0.0,1.0,27.3036191803418,27.384929106708277,26.616296209025208,26.89897524990865,153038200.0
2010-01-21,212.08,213.3138,207.21,208.072,21719800.0,0.0,1.0,26.944076849690056,27.100827142113417,26.325359128745173,26.434873435820016,152038600.0
2010-01-22,206.78,207.5,197.16,197.75,31491700.0,0.0,1.0,26.270729021967696,26.36220268912998,25.048539191271647,25.12349677964074,220441900.0
2010-01-25,202.51,204.7,200.19,203.075,38060700.0,0.0,1.0,25.72823935699138,26.006471761276657,25.433490873912916,25.800020776361784,266424900.0
2010-01-26,205.95,213.71,202.58,205.94,66682500.0,0.0,1.0,26.165280211211176,27.151163068404664,25.73713263018772,26.1640097436117,466777500.0
2010-01-27,206.85,210.58,199.531,207.884,61520300.0,0.0,1.0,26.279622295164028,26.753506709768633,25.349767059107442,26.41098864494986,430642100.0
2010-01-28,204.93,205.5,198.7,199.29,41910800.0,0.0,1.0,26.03569251606461,26.10810916923475,25.244191201590972,25.319148789960064,293375600.0
2010-01-29,201.08,202.2,190.25,192.063,44498300.0,0.0,1.0,25.546562490266297,25.68885486140762,24.17064608003363,24.400981855818653,311488100.0
2010-02-01,192.37,196.0,191.3,194.73,26781300.0,0.0,1.0,24.439985211122575,24.901164949732415,24.30404517797863,24.739815564598942,187469100.0
2010-02-02,195.91,196.32,193.38,195.86,24940800.0,0.0,1.0,24.88973074133713,24.94181991291565,24.568302438669665,24.88337840333975,174585600.0
2010-02-03,195.17,200.2,194.42,199.23,21976000.0,0.0,1.0,24.79571613897589,25.43476134151239,24.70043106901518,25.311525984363207,153832000.0
2010-02-04,196.73,198.37,191.57,192.05,27059000.0,0.0,1.0,24.99390908449417,25.20226577080826,24.33834780316448,24.39933024793934,189413000.0
2010-02-05,192.625,196.0,190.85,195.46,30368100.0,0.0,1.0,24.472382134909214,24.901164949732415,24.246874136002198,24.832559699360704,212576700.0
2010-02-08,195.69,197.88,194.0,194.12,17081100.0,0.0,1.0,24.861780454148654,25.140012858433927,24.647071429837187,24.6623170410309,119567700.0
2010-02-09,196.42,197.5,194.75,196.19,22603100.0,0.0,1.0,24.95452458891041,25.091735089653834,24.742356499797896,24.92530383412246,158221700.0
2010-02-10,195.89,196.6,194.26,195.116,13227200.0,0.0,1.0,24.887189806138174,24.977393005700982,24.680103587423563,24.788855613938725,92590400.0
2010-02-11,194.88,199.75,194.06,198.67,19655200.0,0.0,1.0,24.758872578591085,25.377590299535967,24.654694235434043,25.240379798792542,137586400.0
2010-02-12,198.11,201.64,195.5,200.38,23409600.0,0.0,1.0,25.16923361322188,25.61770867583696,24.837641569758606,25.457629758302964,163867200.0
2010-02-16,201.94,203.69,201.52,203.4,19419200.0,0.0,1.0,25.655822703821244,25.878154533729568,25.602463064643246,25.84131097334476,135934400.0
2010-02-17,204.19,204.31,200.86,202.55,15585600.0,0.0,1.0,25.941677913703376,25.95692352489709,25.518612203077822,25.73332122738929,109099200.0
2010-02-18,201.63,203.89,200.92,202.928,15100900.0,0.0,1.0,25.616438208237483,25.90356388571909,25.526235008674675,25.781344902649487,105706300.0
2010-02-19,201.86,203.2,201.11,201.67,14838200.0,0.0,1.0,25.645658963025436,25.815901621355238,25.550373893064727,25.621520078635385,103867400.0
2010-02-22,202.34,202.5,199.19,200.416,13948700.0,0.0,1.0,25.70664140780029,25.72696888939191,25.306444113965302,25.462203441661078,97640900.0
2010-02-23,200.0,201.33,195.71,197.059,20539100.0,0.0,1.0,25.40935198952287,25.5783241802532,24.864321389347605,25.035707468516936,143773700.0
2010-02-24,198.23,201.44,197.84,200.656,16448800.0,0.0,1.0,25.184479224415593,25.592299323847435,25.134930988036025,25.492694664048507,115141600.0
2010-02-25,197.38,202.86,196.89,202.0,23754500.0,0.0,1.0,25.07648947846012,25.77270572297305,25.01423656608579,25.6634455094181,166281500.0
2010-02-26,202.38,205.17,202.0,204.62,18123600.0,0.0,1.0,25.711723278198193,26.066183738452036,25.6634455094181,25.99630802048085,126865200.0
2010-03-01,205.75,209.5,205.45,208.99,19646200.0,0.0,1.0,26.139870859221656,26.616296209025208,26.101756831237367,26.551502361451927,137523400.0
2010-03-02,209.93,210.83,207.74,208.85,20233800.0,0.0,1.0,26.67092631580268,26.785268399755537,26.39269391151741,26.533715815059256,141636600.0
2010-03-03,208.94,209.87,207.94,209.33,13287600.0,0.0,1.0,26.545150023454543,26.663303510205825,26.41810326350693,26.594698259834114,93013200.0
2010-03-04,209.28,210.92,208.63,210.71,13072900.0,0.0,1.0,26.588345921836734,26.79670260815082,26.505765527870782,26.77002278856182,91510300.0
2010-03-05,214.94,219.7,214.63,218.95,32129300.0,0.0,1.0,27.30743058314023,27.912173160490873,27.26804608755647,27.816888090530163,224905100.0
2010-03-08,220.01,220.09,218.25,219.08,15353200.0,0.0,1.0,27.951557656074634,27.961721396870445,27.727955358566835,27.833404169323355,107472400.0
2010-03-09,218.31,225.0,217.89,223.02,32866400.0,0.0,1.0,27.73557816416369,28.58552098821323,27.68221852498569,28.333968403516955,230064800.0
2010-03-10,223.8295,225.48,223.2,224.84,21293500.0,0.0,1.0,28.436812755694547,28.646503432988084,28.356836820307525,28.56519350662161,149054500.0
2010-03-11,223.91,225.5,223.32,225.5,14489300.0,0.0,1.0,28.44704001987033,28.649044368187038,28.372082431501237,28.649044368187038,101425100.0
2010-03-12,227.37,227.73,225.75,226.6,14868700.0,0.0,1.0,28.88662180928908,28.932358642870216,28.680806058173943,28.788795804129414,104080900.0
2010-03-15,225.38,225.5,220.25,223.84,17625100.0,0.0,1.0,28.633798756993322,28.649044368187038,27.982048878462063,28.438146746673997,123375700.0
2010-03-16,224.18,224.98,222.51,224.45,15961000.0,0.0,1.0,28.481342645056188,28.58298005301428,28.26917455594367,28.51564527024204,111727000.0
2010-03-17,224.9,226.45,223.27,224.12,16105600.0,0.0,1.0,28.57281631221847,28.76973879013727,28.36573009350386,28.47371983945933,112739200.0
2010-03-18,224.1,225.0,222.61,224.65,12218200.0,0.0,1.0,28.471178904260377,28.58552098821323,28.281879231938433,28.541054622231567,85527400.0
2010-03-19,224.79,225.24,221.23,222.2499,19980200.0,0.0,1.0,28.55884116862423,28.61601221060066,28.106554703210723,28.236129693681296,139861400.0
2010-03-22,220.47,226.0,220.15,224.75,16300700.0,0.0,1.0,28.009999165650537,28.712567748160843,27.9693442024673,28.55375929822633,114104900.0
2010-03-23,225.64,228.78,224.1,228.36,21515400.0,0.0,1.0,28.666830914579702,29.06575774081521,28.471178904260377,29.012398101637217,150607800.0
