,Date,Numbers of Stocks,declining,advancing,dec_vol,adv_vol,Open,High,Low,Last,Change,Settle,Volume,Previous Day Open Interest,TRIM,future,mAvg,TRIM_Prev
255,2015-12-16,572.0,572.0,2615.0,856830900.0,3656083039.0,2057.0,2075.5,2042.0,2073.7,26.5,2072.1,16605.0,62722.0,0.06897332263772804,2073.7,-0.008145305991954841,-0.26022950619066265
256,2015-12-17,2044.0,2044.0,1106.0,3595279617.0,628712226.0,2078.0,2078.0,2037.0,2037.0,37.8,2034.3,9275.0,62425.0,1.1295446356282337,2037.0,0.06849524737323433,0.06897332263772804
257,2015-12-18,2045.0,2045.0,1108.0,128302988.0,1636950498.0,2024.0,2028.9,1991.5,1993.0,32.8,1991.9,12732.0,70338.0,-3.1590369781047354,1993.0,-0.08903257346883657,1.1295446356282337
258,2015-12-21,1071.0,1071.0,2058.0,1191725882.0,2444725035.0,1999.0,2019.0,1995.9,2015.0,23.0,2014.9,1227.0,79639.0,-0.06538823310166972,2015.0,-0.05193643355763902,-3.1590369781047354
259,2015-12-22,755.0,755.0,2383.0,638928593.0,2802281931.0,2020.6,2036.3,2007.8,2036.1,21.0,2035.9,3563.0,79568.0,-0.3289989116691872,2036.1,-0.07851383179004565,-0.06538823310166972
260,2015-12-23,458.0,458.0,2718.0,236294166.0,3188310858.0,2034.2,2057.8,2031.5,2053.0,17.1,2053.0,7422.0,80015.0,-0.8213866384090991,2053.0,-0.1354728996928343,-0.3289989116691872
261,2015-12-24,1367.0,1367.0,1691.0,773999156.0,588558243.0,2052.9,2059.3,2045.0,2045.0,1.8,2051.2,652.0,79680.0,0.4865964049570745,2045.0,-0.12255295962851469,-0.8213866384090991
262,2015-12-28,1930.0,1930.0,1211.0,1802483515.0,619777829.0,2052.4,2053.4,2035.5,2050.5,2.4,2048.8,4504.0,76472.0,0.6014861116430545,2050.5,-0.08163765524934909,0.4865964049570745
263,2015-12-29,822.0,822.0,2313.0,577954679.0,1919340021.0,2049.7,2074.0,2048.0,2072.0,24.0,2072.8,8080.0,78894.0,-0.1656809441287066,2072.0,-0.11365796061838353,0.6014861116430545
264,2015-12-30,2212.0,2212.0,938.0,2000956322.0,308176218.0,2072.3,2074.2,2054.0,2054.5,18.2,2054.6,3828.0,79487.0,1.012806336893937,2054.5,-0.10159873772012394,-0.1656809441287066
265,2015-12-31,1932.0,1932.0,1199.0,1559667176.0,986061997.0,2054.5,2057.1,2030.5,2036.5,19.2,2035.4,4211.0,80832.0,-0.01855936088927952,2036.5,-0.11165900894216771,1.012806336893937
266,2016-01-04,2157.0,2157.0,1005.0,2983318876.0,1198231130.0,2037.9,2042.4,1981.0,2009.5,26.3,2009.1,20229.0,80698.0,0.14845916070959275,2009.5,-0.09296610551674038,-0.01855936088927952
267,2016-01-05,1297.0,1297.0,1844.0,1730440403.0,1848020667.0,2010.0,2016.8,1992.6,2011.7,2.6,2011.7,6417.0,93272.0,0.28614400752237035,2011.7,-0.08348126744316019,0.14845916070959275
268,2016-01-06,2338.0,2338.0,811.0,3623959530.0,633356655.0,2011.9,2012.6,1971.3,1986.5,25.8,1985.9,7025.0,93768.0,0.6855057124727146,1986.5,-0.03682604762281971,0.28614400752237035
269,2016-01-07,2734.0,2734.0,440.0,50274890.0,584632052.0,1987.0,1990.5,1929.2,1932.0,53.0,1932.9,9484.0,92642.0,-4.280223221087935,1932.0,-0.2375535890101636,0.6855057124727146
270,2016-01-08,2149.0,2149.0,998.0,3526212816.0,1027284681.0,1933.0,1964.4,1910.0,1912.0,21.4,1911.5,6905.0,94807.0,0.4663007288103694,1912.0,-0.22213594761338146,-4.280223221087935
271,2016-01-11,2039.0,2039.0,1098.0,2789843836.0,1773782857.0,1912.7,1928.5,1893.5,1914.4,2.7,1914.2,5421.0,94948.0,-0.16609800034965042,1914.4,-0.23880642128995352,0.4663007288103694
272,2016-01-12,1622.0,1622.0,1493.0,2598789133.0,2061304470.0,1915.6,1940.0,1899.9,1924.7,10.7,1924.9,6568.0,96681.0,0.14883416107892794,1924.7,-0.21127857645698797,-0.16609800034965042
273,2016-01-13,2792.0,2792.0,375.0,151591472.0,492291517.0,1926.0,1946.2,1878.0,1881.5,43.5,1881.4,8131.0,98385.0,-3.1854692748367133,1881.5,-0.3365661788734222,0.14883416107892794
274,2016-01-14,1024.0,1024.0,2106.0,1242405539.0,3919338579.0,1883.6,1927.3,1872.0,1914.5,33.2,1914.6,12369.0,101624.0,-0.42779957147557696,1914.5,-0.37815344715805,-3.1854692748367133
275,2016-01-15,2612.0,2612.0,557.0,417021272.0,609788249.0,1916.2,1920.4,1849.5,1875.5,39.6,1875.0,13084.0,98837.0,-1.9252807820968347,1875.5,-0.44406821999936574,-0.42779957147557696
276,2016-01-19,2109.0,2109.0,1036.0,3368710645.0,1392382127.0,1867.9,1907.1,1856.8,1873.0,2.1,1872.9,7371.0,108166.0,0.17266727481036634,1873.0,-0.424391093590228,-1.9252807820968347
277,2016-01-20,2285.0,2285.0,889.0,284314775.0,1575552228.0,1874.0,1877.9,1804.5,1854.0,18.0,1854.9,9942.0,106142.0,-2.6563031915165163,1854.0,-0.5482672987790572,0.17266727481036634
278,2016-01-21,1103.0,1103.0,2036.0,1524014596.0,3430443827.0,1856.5,1883.0,1836.4,1861.0,6.1,1861.0,6093.0,106160.0,-0.19838825537045496,1861.0,-0.6086278847335431,-2.6563031915165163
279,2016-01-22,342.0,342.0,2840.0,773508534.0,4084209005.0,1860.0,1902.0,1856.1,1899.5,38.2,1899.2,6708.0,104680.0,0.4528019424942506,1899.5,-0.44445338834268006,-0.19838825537045496
280,2016-01-25,2663.0,2663.0,499.0,3688993478.0,459279963.0,1903.9,1904.0,1857.2,1870.0,29.0,1870.2,6150.0,104452.0,0.40884647427540266,1870.0,-0.4228972652800858,0.4528019424942506
281,2016-01-26,543.0,543.0,2613.0,365597596.0,3932231705.0,1872.0,1900.0,1851.4,1895.0,25.7,1895.9,6691.0,105569.0,-0.8042841979046069,1895.0,-0.4445011419271504,0.40884647427540266
282,2016-01-27,1928.0,1928.0,1186.0,2536059373.0,2137819926.0,1885.0,1910.0,1865.0,1875.0,20.8,1875.1,8047.0,104721.0,-0.3150720308570038,1875.0,-0.42148684158387334,-0.8042841979046069
283,2016-01-28,1045.0,1045.0,2099.0,2120738534.0,2497300544.0,1879.0,1896.0,1866.0,1880.0,5.6,1880.7,3490.0,107227.0,0.5339981824458025,1880.0,-0.4193322153343857,-0.3150720308570038
284,2016-01-29,355.0,355.0,2823.0,419881582.0,492241065.0,1878.1,1932.0,1877.1,1929.0,49.4,1930.1,11503.0,107524.0,1.9144417966731009,1929.0,-0.3596524114693836,0.5339981824458025
285,2016-02-01,1587.0,1587.0,1534.0,2335827134.0,1889495312.0,1931.5,1940.0,1912.8,1931.0,1.2,1931.3,9667.0,107172.0,0.17808956004773216,1931.0,-0.3440264794613636,1.9144417966731009
286,2016-02-02,2504.0,2504.0,634.0,3955122212.0,441475375.0,1929.0,1929.1,1889.2,1896.8,33.9,1897.4,15281.0,111662.0,0.8190487598496379,1896.8,-0.3528336420542863,0.17808956004773216
287,2016-02-03,1129.0,1129.0,1975.0,1748767125.0,3348626093.0,1897.5,1912.0,1865.5,1908.0,11.1,1908.5,4079.0,119117.0,-0.0904029873773736,1908.0,-0.3560992614401088,0.8190487598496379
288,2016-02-04,1137.0,1137.0,1984.0,1539948363.0,3556083733.0,1908.0,1921.5,1890.7,1908.0,0.7,1907.8,3450.0,119995.0,-0.2801891848991337,1908.0,-0.37558327714959633,-0.0904029873773736
289,2016-02-05,2380.0,2380.0,747.0,3703738658.0,1160806195.0,1905.5,1913.9,1866.5,1875.0,32.5,1875.3,7134.0,120762.0,0.0014374166562602544,1875.0,-0.38852448582532856,-0.2801891848991337
290,2016-02-08,2519.0,2519.0,643.0,157107165.0,1026279364.0,1876.0,1883.8,1822.5,1852.5,23.3,1852.0,5928.0,123988.0,-3.242239673268742,1852.5,-0.5670583669953948,0.0014374166562602544
291,2016-02-09,2186.0,2186.0,962.0,3285048574.0,1706784665.0,1850.1,1862.5,1826.0,1848.5,3.8,1848.2,7902.0,126484.0,-0.16604406727944926,1848.5,-0.3800502236404636,-3.242239673268742
292,2016-02-10,1461.0,1461.0,1664.0,2341238789.0,2023865432.0,1852.0,1876.5,1839.2,1847.0,1.5,1846.7,5363.0,126572.0,0.2757741328785441,1847.0,-0.3887105234555465,-0.16604406727944926
293,2016-02-11,2565.0,2565.0,591.0,4271898341.0,1053021633.0,1842.5,1845.9,1803.5,1824.5,22.2,1824.5,16173.0,127334.0,-0.06750321250677233,1824.5,-0.3842289421899611,0.2757741328785441
294,2016-02-12,658.0,658.0,2500.0,764771849.0,3859184837.0,1828.0,1860.5,1823.9,1858.0,33.8,1858.3,4914.0,130516.0,-0.2837926257576153,1858.0,-0.4038937961370767,-0.06750321250677233
295,2016-02-15,648.0,648.0,2474.0,771087797.0,3887013407.0,1828.0,1860.5,1823.9,1858.0,33.8,1858.3,4914.0,130516.0,-0.2778932821662021,1858.0,-0.2717312510156899,-0.2837926257576153
296,2016-02-16,603.0,603.0,2552.0,702012757.0,3779962225.0,1864.5,1892.5,1864.5,1888.5,30.5,1888.8,11580.0,130649.0,-0.2408022712145926,1888.5,-0.26323137373109967,-0.2778932821662021
297,2016-02-17,537.0,537.0,2613.0,516877741.0,78733713.0,1888.0,1927.0,1882.0,1922.7,33.9,1922.7,7866.0,136859.0,3.4639911025305024,1922.7,-0.018264469884402515,-0.2408022712145926
298,2016-02-18,1515.0,1515.0,1596.0,2599591718.0,1746159830.0,1926.1,1933.1,1911.5,1916.5,6.1,1916.6,6028.0,135794.0,0.4500204673323212,1916.5,-0.0056575065879500225,3.4639911025305024
299,2016-02-19,1568.0,1568.0,1543.0,2684682153.0,1387250165.0,1916.4,1922.5,1898.5,1914.0,2.1,1914.5,4931.0,135091.0,0.6441665044711501,1914.0,0.1443638432296712,0.4500204673323212
300,2016-02-22,707.0,707.0,2418.0,416305748.0,3529834712.0,1911.7,1943.7,1909.5,1936.0,21.8,1936.3,5968.0,135669.0,-0.9079209983007974,1936.0,0.11211235491465561,0.6441665044711501
301,2016-02-23,2102.0,2102.0,1028.0,2989253040.0,786640672.0,1934.0,1937.6,1914.0,1916.0,20.2,1916.1,5067.0,137960.0,0.6197331456171067,1916.0,0.11970013687478544,-0.9079209983007974
302,2016-02-24,1107.0,1107.0,2006.0,1818795951.0,2408143790.0,1913.8,1933.2,1887.0,1930.0,14.1,1930.2,7762.0,138749.0,0.3138075134674433,1930.0,0.1153801841107873,0.6197331456171067
303,2016-02-25,812.0,812.0,2304.0,1100561117.0,2915765023.0,1932.0,1951.0,1920.7,1950.5,20.2,1950.4,6512.0,141880.0,0.0685896088241221,1950.5,0.15505626623482044,0.3138075134674433
304,2016-02-26,1193.0,1193.0,1940.0,1529858836.0,2736294031.0,1949.7,1968.7,1941.8,1942.7,7.7,1942.7,7651.0,142774.0,-0.09521216440192456,1942.7,0.16504989652823313,0.0685896088241221
305,2016-02-29,1481.0,1481.0,1637.0,2286486119.0,2058296727.0,1941.0,1956.0,1927.0,1930.0,13.2,1929.5,7045.0,139705.0,0.2052851471158916,1930.0,0.15010839492232808,-0.09521216440192456
306,2016-03-01,568.0,568.0,2587.0,1216385990.0,3556327170.0,1928.2,1978.2,1921.1,1978.0,48.4,1977.9,11149.0,140773.0,0.4432886041454059,1978.0,0.08323779526197832,0.2052851471158916
307,2016-03-02,1046.0,1046.0,2075.0,721825693.0,3896165787.0,1976.0,1984.8,1967.0,1983.5,5.7,1983.6,6481.0,142025.0,-1.0009767416404882,1983.5,0.0296438724579683,0.4432886041454059
308,2016-03-03,753.0,753.0,2353.0,913522201.0,4087441305.0,1981.7,1992.0,1975.0,1990.7,6.9,1990.5,7766.0,141036.0,-0.3589856157898316,1990.7,-0.023903144616553042,-1.0009767416404882
309,2016-03-04,1098.0,1098.0,2020.0,1438412421.0,4431079565.0,1990.0,2007.0,1985.0,1994.5,4.4,1994.9,5724.0,143199.0,-0.5154960601864585,1994.5,-0.043225557016966,-0.3589856157898316
310,2016-03-07,1042.0,1042.0,2063.0,1277774707.0,3563798544.0,1994.0,2004.0,1984.8,1999.0,4.2,1999.1,9767.0,143022.0,-0.3426876371877798,1999.0,-0.046066395757359005,-0.5154960601864585
311,2016-03-08,2345.0,2345.0,762.0,3846900683.0,721109908.0,1998.0,1999.6,1976.3,1980.5,18.2,1980.9,11963.0,145804.0,0.5501373965374051,1980.5,-0.02112548758094333,-0.3426876371877798
312,2016-03-09,929.0,929.0,2169.0,1320000000.0,2618641232.0,1980.2,1993.6,1979.0,1988.3,8.0,1988.9,9879.0,143878.0,0.16288893910538735,1988.3,0.13365308570878984,0.5501373965374051
313,2016-03-10,1771.0,1771.0,1317.0,2176555685.0,2136371110.0,1990.6,2010.0,1969.5,1989.5,0.1,1988.8,14179.0,139169.0,-0.27755291634585355,1989.5,0.1285845016603169,0.16288893910538735
314,2016-03-11,524.0,524.0,2609.0,628422819.0,3383531024.0,2008.0,2022.0,2006.0,2019.5,31.1,2019.9,17722.0,133216.0,-0.07823130543782214,2019.5,0.11249334537320936,-0.27755291634585355
315,2016-03-14,1726.0,1726.0,1351.0,2112622968.0,1299621368.0,2016.5,2024.0,2013.0,2019.5,1.2,2018.7,18704.0,125089.0,0.24089578791625174,2019.5,0.1265114817560741,-0.07823130543782214
316,2016-03-15,2291.0,2291.0,811.0,2676053730.0,833200855.0,2007.0,2016.0,2006.0,2015.3,2.9,2015.8,23819.0,113852.0,0.12834813563332634,2015.3,0.14524515272838964,0.24089578791625174
317,2016-03-16,594.0,594.0,2528.0,1006830082.0,2934279260.0,2011.5,2031.0,2011.0,2027.0,11.1,2026.9,16140.0,108099.0,0.3786494427285969,2027.0,0.17508800385997142,0.12834813563332634
318,2016-03-17,640.0,640.0,2488.0,976702815.0,3486779444.0,2027.5,2046.7,2023.0,2041.0,12.9,2039.8,9368.0,95963.0,0.08521490836562977,2041.0,0.1899069665681634,0.3786494427285969
319,2016-03-18,1200.0,1200.0,1902.0,2463683194.0,3688679700.0,2032.1,2042.5,2027.4,2037.5,7.1,2037.4,5051.0,57275.0,0.056973281723604774,2037.5,0.03504252016784984,0.08521490836562977
320,2016-03-21,1529.0,1529.0,1549.0,1536183059.0,1761117780.0,2036.9,2044.1,2031.0,2043.0,5.3,2042.7,3722.0,58713.0,-0.12365226858220126,2043.0,0.00896648671718973,0.056973281723604774
321,2016-03-22,1625.0,1625.0,1445.0,1928551339.0,1361845704.0,2043.0,2047.0,2028.4,2042.8,0.2,2042.5,3702.0,59507.0,0.2305297103363692,2042.8,-0.009835185743482128,-0.12365226858220126
322,2016-03-23,2301.0,2301.0,811.0,3067994762.0,539182882.0,2040.9,2045.0,2025.5,2028.5,13.7,2028.8,2162.0,59986.0,0.6958936072030544,2028.5,0.06306547814305659,0.2305297103363692
323,2016-03-24,1503.0,1503.0,1570.0,1437728584.0,1897552987.0,2028.0,2029.9,2012.3,2028.2,0.2,2028.6,3335.0,59879.0,-0.23388814994171234,2028.2,0.024264510163110275,0.6958936072030544
324,2016-03-28,1319.0,1319.0,1770.0,1345040552.0,1369932972.0,2031.7,2039.3,2022.5,2027.5,0.6,2028.0,1953.0,60166.0,0.275768022540034,2027.5,0.022535442393682582,-0.23388814994171234
325,2016-03-29,629.0,629.0,2476.0,1055261649.0,2641743252.0,2030.0,2049.0,2019.5,2047.5,19.5,2047.5,2522.0,61300.0,0.4526180998454794,2047.5,0.03999128289465337,0.275768022540034
326,2016-03-30,1132.0,1132.0,1931.0,1160425751.0,2303759157.0,2048.7,2064.0,2047.4,2055.0,7.7,2055.2,3030.0,61959.0,-0.1517032166476882,2055.0,0.0374235077925732,0.4526180998454794
327,2016-03-31,1387.0,1387.0,1696.0,1737355577.0,1834990301.0,2055.7,2059.5,2047.7,2053.5,3.7,2051.5,4803.0,62896.0,0.14645437395401167,2053.5,0.03474938173976048,-0.1517032166476882
328,2016-04-01,1610.0,1610.0,1484.0,1745737665.0,1918685840.0,2052.0,2066.8,2035.8,2064.5,13.6,2065.1,5091.0,66329.0,-0.17595633062100996,2064.5,0.006601884704923397,0.14645437395401167
329,2016-04-04,2282.0,2282.0,825.0,2542824781.0,890640437.0,2062.0,2071.3,2054.5,2057.8,7.6,2057.5,2347.0,65749.0,0.03166592040477167,2057.8,0.05354018752516248,-0.17595633062100996
330,2016-04-05,2166.0,2166.0,930.0,2707874354.0,1358736921.0,2054.4,2055.2,2034.5,2039.0,18.7,2038.8,2721.0,65384.0,-0.15584441916777825,2039.0,0.06277387828071036,0.03166592040477167
331,2016-04-06,768.0,768.0,2321.0,796515980.0,2837635223.0,2041.7,2060.3,2035.5,2060.0,21.4,2060.2,2929.0,66380.0,-0.16451545128672926,2060.0,0.07872754232160716,-0.15584441916777825
332,2016-04-07,2384.0,2384.0,710.0,2907016584.0,792994752.0,2058.3,2061.4,2026.5,2035.0,25.1,2035.1,5338.0,67287.0,0.08779594353681915,2035.0,0.09829497780908891,-0.16451545128672926
333,2016-04-08,762.0,762.0,2337.0,889769330.0,2431543568.0,2032.0,2054.0,2030.9,2040.2,5.6,2040.7,3990.0,70203.0,0.11535748036940575,2040.2,0.07853225434690714,0.08779594353681915
334,2016-04-11,1245.0,1245.0,1836.0,1295884728.0,2209933136.0,2040.4,2056.2,2032.7,2034.3,6.2,2034.5,2812.0,70292.0,-0.1453148480568691,2034.3,0.06452299129407729,0.11535748036940575
335,2016-04-12,627.0,627.0,2455.0,599141903.0,3563946001.0,2030.9,2058.5,2030.2,2055.5,21.2,2055.7,7375.0,70904.0,-0.4181896677534808,2055.5,0.058130411684639685,-0.1453148480568691
336,2016-04-13,712.0,712.0,2412.0,983221624.0,3130524245.0,2057.0,2076.8,2054.6,2076.0,20.2,2075.9,4195.0,72211.0,0.062012438011134215,2076.0,0.06450512729595588,-0.4181896677534808
337,2016-04-14,1699.0,1699.0,1353.0,1992308721.0,1696729754.0,2075.8,2081.5,2068.0,2077.0,0.7,2076.6,1755.0,74111.0,-0.06712409023244854,2077.0,0.050504223743742235,0.062012438011134215
338,2016-04-15,1432.0,1432.0,1640.0,1877964003.0,1743461220.0,2077.3,2079.5,2069.8,2075.0,1.6,2075.0,1638.0,74197.0,0.20994004189762214,2075.0,0.05421294675575568,-0.06712409023244854
339,2016-04-18,838.0,838.0,2256.0,861731231.0,2396409984.0,2063.1,2088.5,2058.6,2086.5,11.7,2086.7,4880.0,71147.0,-0.032453119253450145,2086.5,0.035526466665662636,0.20994004189762214
340,2016-04-19,937.0,937.0,2148.0,767406499.0,3055728386.0,2085.8,2098.1,2085.0,2093.5,7.0,2093.7,3602.0,70826.0,-0.552147447386542,2093.5,0.006555450495109374,-0.032453119253450145
341,2016-04-20,1310.0,1310.0,1753.0,1476370753.0,2563168063.0,2094.0,2105.0,2085.9,2098.0,4.3,2098.0,5641.0,71222.0,-0.2603556669670697,2098.0,-0.007868592627194011,-0.552147447386542
342,2016-04-21,1949.0,1949.0,1118.0,2785601399.0,1284525148.0,2097.9,2103.6,2079.4,2082.7,15.2,2082.8,7348.0,71776.0,0.21829963104279154,2082.7,0.007674675537578388,-0.2603556669670697
343,2016-04-22,913.0,913.0,2165.0,1163946026.0,2534185167.0,2080.1,2088.6,2075.0,2086.0,3.2,2086.0,7270.0,73462.0,0.08538358642361715,2086.0,0.0010771244506351126,0.21829963104279154
344,2016-04-25,2066.0,2066.0,1021.0,2475782127.0,779180922.0,2090.1,2090.3,2071.2,2083.0,2.8,2083.2,1802.0,74897.0,0.4512365365336897,2083.0,-0.010043651488881462,0.08538358642361715
345,2016-04-26,706.0,706.0,2374.0,758333321.0,2710058074.0,2084.0,2091.0,2079.5,2088.5,5.2,2088.4,5332.0,75268.0,-0.060885979034856964,2088.5,-0.002179916447660765,0.4512365365336897
346,2016-04-27,928.0,928.0,2164.0,973059302.0,3038896192.0,2082.0,2093.5,2076.5,2091.0,2.3,2090.7,1659.0,78020.0,-0.29212269863483314,2091.0,-0.02799313104651836,-0.060885979034856964
347,2016-04-28,2004.0,2004.0,1059.0,2819262264.0,1412513770.0,2092.5,2094.0,2065.5,2072.0,18.3,2072.4,4852.0,78497.0,0.053284192947052084,2072.0,-0.04614467226917415,-0.29212269863483314
348,2016-04-29,1750.0,1750.0,1308.0,2754006555.0,1847862674.0,2073.4,2075.6,2046.0,2060.3,13.3,2059.1,5995.0,78862.0,0.10791058572524488,2060.3,-0.034344044888586285,0.053284192947052084
349,2016-05-02,1133.0,1133.0,1946.0,1694855652.0,2062420706.0,2059.8,2077.0,2055.8,2074.5,15.2,2074.3,2154.0,76949.0,0.3446241849501103,2074.5,-0.025336326206945436,0.10791058572524488
350,2016-05-03,2330.0,2330.0,767.0,3466856702.0,629958037.0,2075.0,2075.8,2048.5,2056.5,17.4,2056.9,6801.0,77314.0,0.594213658420371,2056.5,0.00967140056766279,0.3446241849501103
351,2016-05-04,1857.0,1857.0,1222.0,2893568200.0,1102721303.0,2059.5,2059.8,2039.3,2046.7,10.0,2046.9,3187.0,76318.0,0.5462359536633734,2046.7,0.033060947533962874,0.594213658420371
352,2016-05-05,1609.0,1609.0,1447.0,2249663995.0,1660424533.0,2047.5,2059.5,2040.0,2043.7,3.0,2043.9,1597.0,76256.0,0.19758713670528116,2043.7,0.049126018255465566,0.5462359536633734
353,2016-05-06,1083.0,1083.0,1967.0,1404746385.0,2297180038.0,2043.0,2054.0,2030.5,2052.5,8.8,2052.7,1361.0,76189.0,0.10494904872225116,2052.5,0.06137440461951013,0.19758713670528116
354,2016-05-09,1646.0,1646.0,1437.0,2330683316.0,1396093542.0,2054.5,2059.5,2048.5,2054.0,1.6,2054.3,3266.0,73263.0,0.3766929888356717,2054.0,0.0745060884967307,0.10494904872225116
355,2016-05-10,717.0,717.0,2357.0,675238611.0,2841649256.0,2053.4,2079.8,2048.5,2077.0,23.3,2077.6,2054.0,73132.0,-0.24700469802281744,2077.0,0.05803508038799328,0.3766929888356717
356,2016-05-11,1952.0,1952.0,1116.0,2376051923.0,1371078926.0,2077.3,2078.5,2058.0,2058.2,19.6,2058.0,3890.0,74090.0,-0.00926133677726842,2058.2,0.0642193309007024,-0.24700469802281744
357,2016-05-12,1593.0,1593.0,1469.0,2316247404.0,1369720028.0,2059.5,2072.5,2048.5,2058.5,0.8,2058.8,1214.0,74593.0,0.4443048842717402,2058.5,0.10342362872003062,-0.00926133677726842
358,2016-05-13,2049.0,2049.0,1018.0,2785330987.0,693877055.0,2059.9,2063.0,2038.8,2043.7,15.2,2043.6,3521.0,73672.0,0.6903152498563824,2043.7,0.13198284744026917,0.4443048842717402
359,2016-05-16,735.0,735.0,2354.0,620863864.0,2786158353.0,2041.0,2068.0,2035.5,2062.7,19.1,2062.7,1725.0,72017.0,-0.33730636566493083,2062.7,0.11970183492061089,0.6903152498563824
360,2016-05-17,1968.0,1968.0,1106.0,2350538742.0,1658686845.0,2060.2,2069.3,2037.5,2044.0,19.1,2043.6,4381.0,71901.0,-0.2276495738218236,2044.0,0.09981139784245427,-0.33730636566493083
361,2016-05-18,2043.0,2043.0,1051.0,2600688469.0,1415438531.0,2043.3,2057.5,2031.0,2041.5,2.0,2041.6,2460.0,72135.0,-0.056340417178463824,2041.5,0.09872561157313546,-0.2276495738218236
362,2016-05-19,2174.0,2174.0,900.0,2428301593.0,1355143754.0,2042.5,2044.2,2022.3,2038.5,2.9,2038.7,4979.0,72664.0,-0.2986447645109558,2038.5,0.110248460794753,-0.056340417178463824
363,2016-05-20,606.0,606.0,2471.0,911160768.0,2499248447.0,2038.8,2055.5,2037.7,2049.7,11.3,2050.0,4779.0,74470.0,0.3964722313530036,2049.7,0.14010427435475634,-0.2986447645109558
364,2016-05-23,1557.0,1557.0,1519.0,1757974582.0,1212849458.0,2052.8,2055.7,2043.7,2045.1,4.7,2045.3,2157.0,76082.0,0.34648115635701393,2045.1,0.14593070732358462,0.3964722313530036
365,2016-05-24,719.0,719.0,2355.0,1032847078.0,2546300064.0,2044.9,2077.0,2041.3,2075.2,29.7,2075.0,4796.0,77260.0,0.2841124409011295,2075.2,0.15496383707256248,0.34648115635701393
366,2016-05-25,980.0,980.0,2073.0,808307494.0,3003123437.0,2075.0,2092.5,2074.1,2087.5,12.3,2087.3,2505.0,76413.0,-0.5632660829225259,2087.5,0.1088500816427345,0.2841124409011295
367,2016-05-26,1467.0,1467.0,1603.0,1801749918.0,1326149287.0,2088.4,2091.2,2083.0,2090.0,2.4,2089.7,2875.0,77266.0,0.3951362738866043,2090.0,0.1295783658664373,-0.5632660829225259
368,2016-05-27,1003.0,1003.0,2069.0,1122011198.0,1840571405.0,2090.7,2098.3,2088.0,2097.0,7.6,2097.3,1828.0,78442.0,0.2291166076194081,2097.0,0.15327106160526643,0.3951362738866043
369,2016-05-31,1427.0,1427.0,1652.0,1953145943.0,2230700945.0,2099.0,2103.6,2086.0,2095.0,2.4,2094.9,6413.0,79356.0,0.01353785211088096,2095.0,0.15146440974907682,0.2291166076194081
370,2016-06-01,1037.0,1037.0,2027.0,1284616216.0,2152756354.0,2094.0,2099.0,2083.5,2098.0,3.0,2097.9,3977.0,81467.0,0.1539359012057144,2098.0,0.15355646954364363,0.01353785211088096
371,2016-06-02,1062.0,1062.0,1992.0,1164159576.0,2341792906.0,2096.8,2104.5,2087.0,2103.5,5.9,2103.8,3342.0,82351.0,-0.06993216609513939,2103.5,0.13471299904158682,0.1539359012057144
372,2016-06-03,1407.0,1407.0,1672.0,1831483224.0,1703052908.0,2103.3,2105.7,2084.0,2097.7,6.0,2097.8,5353.0,82937.0,0.24526441129402235,2097.7,0.1188516696267528,-0.06993216609513939
373,2016-06-06,937.0,937.0,2152.0,775303954.0,2599388271.0,2098.0,2112.2,2094.8,2108.0,10.5,2108.3,2702.0,85007.0,-0.3783066257257194,2108.0,0.07682700692724857,0.24526441129402235
374,2016-06-07,1138.0,1138.0,1914.0,1332079876.0,2097443848.0,2108.3,2117.8,2107.0,2110.5,2.0,2110.3,2625.0,85169.0,0.06594510653072361,2110.5,0.07084327828295049,-0.3783066257257194
375,2016-06-08,986.0,986.0,2056.0,1128121320.0,2353189567.0,2109.6,2119.0,2107.9,2118.0,7.8,2118.1,5344.0,85352.0,-0.00035669800467788435,2118.0,0.06605665343172645,0.06594510653072361
376,2016-06-09,1899.0,1899.0,1163.0,2184211461.0,1058338203.0,2117.1,2118.0,2106.8,2113.8,3.9,2114.2,15430.0,83248.0,0.2342303727784078,2113.8,0.059581079974578094,-0.00035669800467788435
377,2016-06-10,2460.0,2460.0,597.0,2933905015.0,520710546.0,2099.5,2102.0,2089.5,2096.0,17.9,2096.3,15761.0,77935.0,0.3128957552841265,2096.0,0.08503110057943918,0.2342303727784078
378,2016-06-13,2317.0,2317.0,757.0,2648456176.0,664574534.0,2087.5,2097.0,2078.3,2078.7,17.6,2078.7,27825.0,74501.0,0.2639198657269794,2078.7,0.0974484279659959,0.3128957552841265
379,2016-06-14,2002.0,2002.0,1061.0,2690494866.0,991388714.0,2076.0,2081.0,2065.0,2074.0,4.3,2074.4,20870.0,63736.0,0.3634388978508452,2074.0,0.09377270131050067,0.2639198657269794
380,2016-06-15,1196.0,1196.0,1865.0,1257573911.0,2190550774.0,2080.0,2083.3,2070.5,2071.5,2.6,2071.8,8453.0,49147.0,-0.11069021221103054,2071.5,0.057363362125618274,0.3634388978508452
381,2016-06-16,1566.0,1566.0,1494.0,2053432965.0,1471297138.0,2062.0,2079.5,2050.8,2079.5,7.4,2079.2,8042.0,46833.0,0.2863010802564093,2079.5,0.08570915512204283,-0.11069021221103054
